,index,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW
1542,4,2023-09-02,Sat,Premier League,Matchweek 4,Home,Chelsea,Nott'ham Forest,N,"RM,RW",29.0,0.0,0.0,0,0,1,0,0,0,38,0,0,0,0.0,0.0,0.0,1,0,28,32,87.5,2,27,4,3,0,Match Report,Noni-Madueke,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,4
1543,0,2023-09-02,Sat,Premier League,Matchweek 4,Away,Nott'ham Forest,Chelsea,N,WB,19.0,0.0,0.0,0,0,0,0,1,0,13,2,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,2,1,0,0,Match Report,Nuno-Tavares,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,4
1544,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Crystal Palace,Sheffield Utd,Y,FW,90.0,1.0,0.0,0,0,7,3,0,0,35.0,3.0,0,1.0,1.0,1.0,0.2,5.0,0.0,10.0,13.0,76.9,2.0,22.0,1.0,3.0,2.0,Match Report,Odsonne-Edouard,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
1545,1,2023-08-21,Mon,Premier League,Matchweek 2,Home,Crystal Palace,Arsenal,Y,FW,90.0,0.0,0.0,0,0,3,1,0,0,31.0,0.0,0,0.0,0.4,0.4,0.0,3.0,0.0,14.0,20.0,70.0,2.0,19.0,3.0,4.0,1.0,Match Report,Odsonne-Edouard,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,2
1546,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Crystal Palace,Brentford,Y,FW,70.0,0.0,0.0,0,0,2,1,0,0,20.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,12.0,66.7,0.0,14.0,3.0,1.0,1.0,Match Report,Odsonne-Edouard,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,3
1548,4,2023-09-03,Sun,Premier League,Matchweek 4,Home,Crystal Palace,Wolves,Y,"FW,AM",89.0,2.0,0.0,0,0,7,3,0,0,28.0,0.0,1,1.0,0.8,0.8,0.0,4.0,1.0,11.0,15.0,73.3,4.0,13.0,1.0,3.0,1.0,Match Report,Odsonne-Edouard,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,4
1549,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,Y,LM,71.0,0.0,0.0,0,0,1,0,1,0,23,3,0,0,0.0,0.0,0.0,1,0,9,14,64.3,0,8,1,2,1,Match Report,Ola-Aina,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
1550,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Manchester Utd,Y,WB,90.0,0.0,0.0,0,0,0,0,1,0,43,3,2,1,0.0,0.0,0.0,1,0,22,35,62.9,1,16,1,3,2,Match Report,Ola-Aina,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,3
1552,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,Nott'ham Forest,Chelsea,Y,WB,72.0,0.0,0.0,0,0,0,0,1,0,22,1,0,1,0.0,0.0,0.0,1,0,5,11,45.5,0,11,1,3,0,Match Report,Ola-Aina,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,4
1553,0,2023-08-21,Mon,Premier League,Matchweek 2,Away,Arsenal,Crystal Palace,N,LB,2.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,Match Report,Oleksandr-Zinchenko,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,2
1554,1,2023-08-26,Sat,Premier League,Matchweek 3,Home,Arsenal,Fulham,N,LB,35.0,0.0,0.0,0,0,0,0,0,0,45,0,1,1,0.0,0.0,0.1,2,0,34,41,82.9,7,21,2,1,0,Match Report,Oleksandr-Zinchenko,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,3
1555,2,2023-09-03,Sun,Premier League,Matchweek 4,Home,Arsenal,Manchester Utd,Y,LB,75.0,0.0,0.0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.1,1,0,49,59,83.1,3,37,2,0,0,Match Report,Oleksandr-Zinchenko,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,4
1556,0,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,N,FW,20.0,0.0,0.0,0,0,1,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.3,1.0,0.0,2.0,8.0,25.0,0.0,5.0,0.0,0.0,0.0,Match Report,Oliver-McBurnie,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
1558,2,2023-09-02,Sat,Premier League,Matchweek 4,Home,Sheffield Utd,Everton,Y,FW,90.0,0.0,1.0,0,0,2,2,0,0,33.0,1.0,1,4.0,0.4,0.4,0.1,2.0,1.0,14.0,22.0,63.6,1.0,19.0,0.0,2.0,1.0,Match Report,Oliver-McBurnie,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,4
1559,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,Y,"CM,LM",90.0,0.0,0.0,0,0,2,1,0,0,57.0,1.0,1,3.0,0.0,0.0,0.1,4.0,0.0,35.0,49.0,71.4,4.0,26.0,0.0,0.0,0.0,Match Report,Oliver-Norwood,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
1560,1,2023-08-18,Fri,Premier League,Matchweek 2,Away,Sheffield Utd,Nott'ham Forest,Y,CM,90.0,0.0,0.0,0,0,0,0,1,0,87.0,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,59.0,78.0,75.6,6.0,42.0,0.0,0.0,0.0,Match Report,Oliver-Norwood,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,2
1561,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,Y,CM,79.0,0.0,0.0,0,0,0,0,0,0,27.0,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,75.0,0.0,6.0,0.0,0.0,0.0,Match Report,Oliver-Norwood,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
1563,4,2023-09-02,Sat,Premier League,Matchweek 4,Home,Sheffield Utd,Everton,Y,CM,90.0,0.0,0.0,0,0,1,0,0,0,71.0,2.0,0,0.0,0.0,0.0,0.2,5.0,0.0,46.0,65.0,70.8,4.0,40.0,0.0,0.0,0.0,Match Report,Oliver-Norwood,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,4
1564,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,Y,DM,74.0,0.0,0.0,0,0,0,0,1,0,47,1,0,2,0.0,0.0,0.0,0,0,37,39,94.9,3,33,0,0,0,Match Report,Oliver-Skipp,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
1565,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Oliver-Skipp,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
1566,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,N,DM,18.0,0.0,0.0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,19,21,90.5,3,18,0,0,0,Match Report,Oliver-Skipp,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
1568,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,Tottenham,Burnley,N,"LM,RW",5.0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,2,0,0,0,Match Report,Oliver-Skipp,2023-24,,,,,,,,,W,5–2,5,2,0.0,0.0,4
1571,3,2023-08-27,Sun,Premier League,Matchweek 3,Away,Aston Villa,Burnley,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Oliwier-Zych,2023-24,0,0,0,0,0,0,0,0,W,3–1,3,1,0.0,0.0,3
1573,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,Y,FW,90.0,0.0,1.0,0,0,2.0,1.0,0,0,27.0,1.0,0.0,1.0,0.3,0.3,0.2,3.0,1.0,15.0,18.0,83.3,2.0,15.0,1.0,3.0,2.0,Match Report,Ollie-Watkins,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
1574,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,Aston Villa,Everton,Y,FW,73.0,0.0,0.0,0,0,1.0,0.0,0,0,17.0,1.0,0.0,0.0,0.3,0.3,0.1,4.0,1.0,9.0,9.0,100.0,0.0,15.0,2.0,1.0,0.0,Match Report,Ollie-Watkins,2023-24,,,,,,,,,W,4–0,4,0,1.0,1.0,2
1576,3,2023-08-27,Sun,Premier League,Matchweek 3,Away,Aston Villa,Burnley,Y,FW,85.0,0.0,1.0,0,0,5.0,2.0,0,0,30.0,0.0,0.0,0.0,0.9,0.9,0.9,4.0,1.0,15.0,20.0,75.0,0.0,15.0,2.0,1.0,0.0,Match Report,Ollie-Watkins,2023-24,,,,,,,,,W,3–1,3,1,0.0,0.0,3
1578,5,2023-09-03,Sun,Premier League,Matchweek 4,Away,Aston Villa,Liverpool,Y,FW,72.0,0.0,0.0,0,0,2.0,0.0,0,0,17.0,0.0,0.0,1.0,0.2,0.2,0.1,1.0,0.0,7.0,9.0,77.8,1.0,8.0,0.0,0.0,0.0,Match Report,Ollie-Watkins,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,4
1579,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Omari-Kellyman,2023-24,0,0,0,0,0,0,0,0,L,1–5,1,5,0.0,0.0,1
1583,4,2023-09-03,Sun,Premier League,Matchweek 4,Away,Aston Villa,Liverpool,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Omari-Kellyman,2023-24,0,0,0,0,0,0,0,0,L,0–3,0,3,0.0,0.0,4
1584,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,Y,CM,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,13.0,76.9,1.0,13.0,0.0,2.0,0.0,Match Report,Orel-Mangala,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
1585,1,2023-08-18,Fri,Premier League,Matchweek 2,Home,Nott'ham Forest,Sheffield Utd,Y,CM,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,24.0,79.2,2.0,15.0,0.0,0.0,0.0,Match Report,Orel-Mangala,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,2
1586,3,2023-09-02,Sat,Premier League,Matchweek 4,Away,Nott'ham Forest,Chelsea,Y,CM,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,18.0,77.8,2.0,8.0,0.0,2.0,0.0,Match Report,Orel-Mangala,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,4
1588,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Oscar-Bobb,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
1589,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Oscar-Bobb,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
1590,3,2023-09-02,Sat,Premier League,Matchweek 4,Home,Manchester City,Fulham,N,RW,1.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,2,3,1,2,2,Match Report,Oscar-Bobb,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,4
1591,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,Y,AM,85.0,0.0,0.0,0,0,2,0,0,0,44,4,0,1,0.1,0.1,0.1,5,1,24,31,77.4,6,16,1,2,1,Match Report,Pablo-Fornals,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
1592,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,West Ham,Chelsea,N,"RW,FW",15.0,0.0,0.0,0,0,1,1,0,0,9,0,1,0,0.1,0.1,0.0,2,0,6,7,85.7,0,7,1,1,1,Match Report,Pablo-Fornals,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,2
1593,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,West Ham,Brighton,N,CM,7.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,6,7,85.7,1,6,0,1,0,Match Report,Pablo-Fornals,2023-24,,,,,,,,,W,3–1,3,1,0.0,0.0,3
1594,3,2023-09-01,Fri,Premier League,Matchweek 4,Away,West Ham,Luton Town,N,LW,20.0,0.0,0.0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,8,0,1,0,Match Report,Pablo-Fornals,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,4
1595,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,FW,62.0,0.0,0.0,0,0,1,0,0,0,26.0,0.0,0,2.0,0.1,0.1,0.7,4.0,0.0,12.0,17.0,70.6,2.0,17.0,1.0,0.0,0.0,Match Report,Pablo-Sarabia,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
1596,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,N,FW,35.0,0.0,1.0,0,0,1,1,0,0,23.0,1.0,0,0.0,0.0,0.0,0.7,2.0,1.0,13.0,21.0,61.9,5.0,15.0,1.0,1.0,1.0,Match Report,Pablo-Sarabia,2023-24,,,,,,,,,L,1–4,1,4,0.0,1.0,2
1597,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Wolves,Everton,N,FW,17.0,0.0,0.0,0,0,2,1,0,0,9.0,0.0,0,0.0,0.2,0.2,0.0,1.0,0.0,5.0,7.0,71.4,1.0,6.0,1.0,0.0,0.0,Match Report,Pablo-Sarabia,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,3
1599,4,2023-09-03,Sun,Premier League,Matchweek 4,Away,Wolves,Crystal Palace,Y,RM,59.0,0.0,0.0,0,0,1,0,0,0,32.0,1.0,0,0.0,0.1,0.1,0.1,2.0,0.0,18.0,25.0,72.0,0.0,14.0,1.0,1.0,0.0,Match Report,Pablo-Sarabia,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,4
1600,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,N,DM,16.0,0.0,0.0,0,0,1,1,0,0,21.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,19.0,19.0,100.0,0.0,15.0,0.0,0.0,0.0,Match Report,Pape-Matar-Sarr,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
1601,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,Y,DM,75.0,1.0,0.0,0,0,5,2,0,0,45.0,2.0,0,1.0,0.6,0.6,0.1,6.0,1.0,31.0,36.0,86.1,8.0,27.0,1.0,0.0,0.0,Match Report,Pape-Matar-Sarr,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
1602,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,Y,DM,58.0,0.0,1.0,0,0,1,1,0,0,36.0,2.0,0,1.0,0.1,0.1,0.6,2.0,1.0,24.0,27.0,88.9,7.0,30.0,2.0,1.0,0.0,Match Report,Pape-Matar-Sarr,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
1604,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,Tottenham,Burnley,Y,DM,67.0,0.0,0.0,0,0,3,1,1,0,47.0,2.0,0,1.0,0.4,0.4,0.1,4.0,1.0,30.0,36.0,83.3,2.0,29.0,2.0,1.0,0.0,Match Report,Pape-Matar-Sarr,2023-24,,,,,,,,,W,5–2,5,2,0.0,0.0,4
1605,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Brighton,Luton Town,Y,DM,90.0,0.0,0.0,0,0,3,1,0,0,95,2,2,2,0.5,0.5,0.6,8,0,67,79,84.8,8,59,0,1,1,Match Report,Pascal-Gross,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
1606,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brighton,Wolves,Y,DM,80.0,0.0,0.0,0,0,0,0,1,0,70,0,1,1,0.0,0.0,0.2,3,0,58,66,87.9,7,37,1,1,1,Match Report,Pascal-Gross,2023-24,,,,,,,,,W,4–1,4,1,0.0,0.0,2
1607,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brighton,West Ham,Y,DM,90.0,1.0,0.0,0,0,5,4,0,0,131,1,0,2,0.2,0.2,0.2,12,1,102,122,83.6,26,92,4,1,1,Match Report,Pascal-Gross,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
1608,3,2023-09-02,Sat,Premier League,Matchweek 4,Home,Brighton,Newcastle Utd,Y,"DM,RM",88.0,0.0,0.0,0,0,0,0,0,0,71,3,2,3,0.0,0.0,0.1,2,0,49,58,84.5,4,38,2,3,2,Match Report,Pascal-Gross,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,4
1609,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,N,CB,60.0,0.0,0.0,0,0,0.0,0.0,0,0,51.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,44.0,90.9,4.0,35.0,3.0,1.0,1.0,Match Report,Pau-Torres,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
1610,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,Aston Villa,Everton,Y,CB,90.0,0.0,0.0,0,0,0.0,0.0,0,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,89.9,4.0,67.0,0.0,0.0,0.0,Match Report,Pau-Torres,2023-24,,,,,,,,,W,4–0,4,0,1.0,1.0,2
1612,3,2023-08-27,Sun,Premier League,Matchweek 3,Away,Aston Villa,Burnley,Y,CB,90.0,0.0,0.0,0,0,0.0,0.0,0,0,52.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,47.0,93.6,1.0,30.0,0.0,1.0,1.0,Match Report,Pau-Torres,2023-24,,,,,,,,,W,3–1,3,1,0.0,0.0,3
1614,5,2023-09-03,Sun,Premier League,Matchweek 4,Away,Aston Villa,Liverpool,Y,CB,90.0,0.0,0.0,0,0,1.0,1.0,0,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,47.0,72.3,1.0,40.0,1.0,5.0,3.0,Match Report,Pau-Torres,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,4
1615,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,"RM,RW",90.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,59.0,0.0,0.0,0.0,0.9,0.9,0.4,6.0,0.0,29.0,49.0,59.2,2.0,33.0,7.0,7.0,4.0,Match Report,Pedro-Neto,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
1616,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,Y,RM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.1,0.1,0.0,3.0,0.0,27.0,36.0,75.0,6.0,39.0,9.0,5.0,3.0,Match Report,Pedro-Neto,2023-24,,,,,,,,,L,1–4,1,4,0.0,1.0,2
1617,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Wolves,Everton,Y,RM,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,1.0,41.0,47.0,87.2,3.0,39.0,3.0,4.0,1.0,Match Report,Pedro-Neto,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,3
1618,4,2023-09-03,Sun,Premier League,Matchweek 4,Away,Wolves,Crystal Palace,Y,LM,90.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,64.0,1.0,1.0,1.0,0.1,0.1,0.6,5.0,2.0,43.0,56.0,76.8,7.0,25.0,5.0,3.0,1.0,Match Report,Pedro-Neto,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,4
1619,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Pedro-Porro,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
1620,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,Y,RB,87.0,0.0,0.0,0,0,1,0,0,0,62,1,1,2,0.1,0.1,0.1,3,1,43,52,82.7,2,23,3,1,1,Match Report,Pedro-Porro,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
1621,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,Y,RB,90.0,0.0,0.0,0,0,3,0,0,0,81,3,0,2,0.1,0.1,0.0,2,0,54,61,88.5,0,46,2,0,0,Match Report,Pedro-Porro,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
1622,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,Tottenham,Burnley,Y,"RB,RW",90.0,0.0,1.0,0,0,3,0,0,0,66,2,2,2,0.2,0.2,0.9,3,1,41,50,82.0,7,41,2,3,1,Match Report,Pedro-Porro,2023-24,,,,,,,,,W,5–2,5,2,0.0,0.0,4
1623,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Luton Town,Brighton,Y,CM,87.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,9.0,14.0,64.3,1.0,15.0,1.0,0.0,0.0,Match Report,Pelly-Ruddock-Mpanzu,2023-24,,,,,,,,,L,1–4,1,4,0.0,0.0,1
1624,2,2023-08-25,Fri,Premier League,Matchweek 3,Away,Luton Town,Chelsea,N,CM,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,3.0,0.0,1.0,1.0,Match Report,Pelly-Ruddock-Mpanzu,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,3
1626,4,2023-09-01,Fri,Premier League,Matchweek 4,Home,Luton Town,West Ham,N,CM,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,15.0,73.3,2.0,7.0,0.0,1.0,0.0,Match Report,Pelly-Ruddock-Mpanzu,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,4
1627,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Brighton,Luton Town,Y,LB,90.0,0.0,1.0,0,0,3,2,1,0,100,1,0,1,0.1,0.1,1.5,10,1,78,94,83.0,15,75,10,1,1,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
1628,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brighton,Wolves,Y,LB,90.0,1.0,1.0,0,0,2,1,1,0,68,2,1,1,0.2,0.2,0.5,2,0,46,58,79.3,6,36,2,2,0,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,W,4–1,4,1,0.0,0.0,2
1629,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brighton,West Ham,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,86,0,2,0,0.0,0.0,0.1,4,0,66,81,81.5,9,64,5,3,1,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
1630,3,2023-09-02,Sat,Premier League,Matchweek 4,Home,Brighton,Newcastle Utd,Y,LB,90.0,0.0,0.0,0,0,1,0,0,0,60,1,3,3,0.0,0.0,0.1,3,0,34,42,81.0,4,30,2,1,0,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,4
1632,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,"RM,LW",90.0,0.0,0.0,0,0,3,1,0,0,58.0,0.0,1,1.0,0.3,0.3,0.1,4.0,0.0,37.0,48.0,77.1,5.0,43.0,1.0,2.0,1.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
1634,3,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,Y,RW,90.0,0.0,1.0,0,0,3,1,0,0,61.0,0.0,0,1.0,0.3,0.3,0.5,9.0,1.0,50.0,56.0,89.3,11.0,32.0,6.0,3.0,3.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
1635,4,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,N,RW,5.0,0.0,1.0,0,0,1,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.3,3.0,0.0,9.0,9.0,100.0,2.0,11.0,0.0,2.0,1.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
1636,5,2023-09-02,Sat,Premier League,Matchweek 4,Home,Manchester City,Fulham,Y,"LW,RW",89.0,0.0,1.0,0,0,0,0,0,0,51.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,44.0,79.5,1.0,31.0,2.0,4.0,2.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,4
1637,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,Y,DM,90.0,0.0,0.0,0,0,2,0,0,0,60.0,1.0,2,4.0,0.1,0.1,0.0,1.0,0.0,38.0,44.0,86.4,4.0,28.0,1.0,2.0,1.0,Match Report,Philip-Billing,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
1638,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Bournemouth,Liverpool,Y,"AM,DM",90.0,0.0,0.0,0,0,2,0,0,0,43.0,3.0,1,3.0,0.4,0.4,0.0,2.0,1.0,22.0,32.0,68.8,6.0,19.0,1.0,1.0,1.0,Match Report,Philip-Billing,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
